code,name,price,pct,main_net,main_pct,xl_net,l_net,m_net,s_net
002486,嘉麟杰,2.86,1.7794,3242574,4.1964,1099834,2142740,-3242574,
603596,伯特利,28.88,1.7618,3237761,0.7982,-7780497,11018258,-3237761,
000957,中通客车,10.07,2.1298,3232333,2.6354,-3387335,6619668,-3232333,
600748,上实发展,4.06,5.1813,3231959,3.8312,5999185,-2767226,-3231959,
301590,优优绿能,69.61,-0.0287,3230236,7.5244,1518000,1712236,-3230236,
002342,巨力索具,8.06,2.2843,3229171,0.9964,1147736,2081435,-3229171,
300850,新强联,28.7,-0.5199,3228925,0.8363,863736,2365189,-3228925,
600573,惠泉啤酒,10.05,3.6082,3224223,6.0996,1032172,2192051,-3224223,
600874,创业环保,5.57,0.5415,3212995,10.5,1108000,2104995,-3212995,
600468,百利电气,6.45,0.624,3204836,2.1401,3313387,-108551,-3204836,
601098,中南传媒,10.4,1.1673,3182046,3.265,2371652,810394,-3182046,
000697,炼石航空,9.25,2.6637,3180769,5.7404,3402843,-222074,-3180769,
000928,中钢国际,5.49,1.4787,3174138,4.1792,0,3174138,-3174138,
002892,科力尔,8.72,0.8092,3162010,8.343,267525,2894485,-3162010,
000900,现代投资,3.58,0.5618,3145983,8.0894,2328199,817784,-3145983,
300350,华鹏飞,4.59,6.0046,3144826,3.3438,2426323,718503,-3144826,
002109,ST兴化,2.82,1.8051,3144155,23.3246,0,3144155,-3144155,
601311,骆驼股份,7.47,1.0825,3142458,6.6115,1550837,1591621,-3142458,
002653,海思科,67.4,6.0749,3140326,0.6071,9057789,-5917463,-3140326,
688648,中邮科技,29.4,0.6849,3135390,6.4875,653360,2482030,-3135390,
688382,益方生物-U,19.77,5.609,3133153,1.3276,28873,3104280,-3133153,
002323,*ST雅博,1.26,0.0,3133069,6.7494,2338375,794694,-3133069,
001332,锡装股份,28.82,-0.2768,3132756,2.0074,2224302,908454,-3132756,
002251,步步高,3.59,2.2792,3132417,0.9694,10692060,-7559643,-3132417,
600651,飞乐音响,5.23,0.5769,3118013,5.4274,-1008867,4126880,-3118013,
002772,众兴菌业,11.18,1.9143,3114914,2.2294,3467679,-352765,-3114914,
688210,统联精密,29.41,3.739,3110194,3.2884,2274152,836042,-3110194,
603889,新澳股份,6.12,-0.6494,3104691,5.3263,0,3104691,-3104691,
600373,中文传媒,7.49,1.4905,3098788,3.1812,-1496000,4594788,-3098788,
301083,百胜智能,14.19,5.1111,3091778,9.0721,0,3091778,-3091778,
603660,苏州科达,9.82,1.4463,3064934,1.4563,3623548,-558614,-3064934,
002010,传化智联,4.59,1.1013,3061116,5.5748,4700500,-1639384,-3061116,
600481,双良节能,4.18,0.7229,3053555,3.4317,2831066,222489,-3053555,
300729,乐歌股份,11.29,3.7684,3051071,4.4379,-357566,3408637,-3051071,
300144,宋城演艺,5.82,1.2174,3051036,2.3188,-3740717,6791753,-3051036,
603901,永创智能,9.41,1.4009,3042483,5.9703,1837142,1205341,-3042483,
688319,欧林生物,28.75,3.7906,3041956,1.5164,-196011,3237967,-3041956,
001335,信凯科技,33.23,2.4353,3040264,11.421,0,3040264,-3040264,
002228,合兴包装,3.23,1.8927,3024930,4.9395,-1056228,4081158,-3024930,
603168,莎普爱思,5.97,6.9892,2999920,3.5389,0,2999920,-2999920,
301255,通力科技,18.85,0.5333,2993685,11.5855,1845013,1148672,-2993685,
002831,裕同科技,28.31,0.6757,2987735,1.7466,7788834,-4801099,-2987735,
603759,海天股份,7.82,0.2564,2985945,3.8809,-3096,2989041,-2985945,
002702,海欣食品,5.67,2.3466,2961476,1.2688,-32934,2994410,-2961476,
300945,曼卡龙,12.02,1.1785,2957636,4.1193,1202377,1755259,-2957636,
600523,贵航股份,12.0,1.5228,2955515,8.3726,1264800,1690715,-2955515,
603158,腾龙股份,10.98,5.4755,2947817,1.1445,-42556,2990373,-2947817,
000558,天府文旅,3.67,2.2284,2944419,3.01,2439500,504919,-2944419,
300231,银信科技,8.36,1.3333,2929219,5.1336,4656673,-1727454,-2929219,
603106,恒银科技,7.61,1.738,2928116,2.2112,3010246,-82130,-2928116,
603299,苏盐井神,8.73,0.576,2922636,9.4127,1199625,1723011,-2922636,
001380,华纬科技,18.93,2.3243,2919285,7.1974,3133278,-213993,-2919285,
300535,达威股份,15.57,2.0984,2917701,8.3866,0,2917701,-2917701,
300922,天秦装备,18.3,1.6102,2911150,1.9646,603850,2307300,-2911150,
002511,中顺洁柔,7.1,1.4286,2909512,4.5978,1331748,1577764,-2909512,
600764,中国海防,19.05,2.09,2890100,2.2286,5824159,-2934059,-2890100,
000565,渝三峡Ａ,6.82,2.7108,2887614,2.4844,-153962,3041576,-2887614,
603689,皖天然气,7.7,1.0499,2881543,10.2839,2196577,684966,-2881543,
002373,千方科技,7.42,1.2278,2881050,3.6617,1430452,1450598,-2881050,
601008,连云港,4.53,2.027,2864997,3.6735,3778042,-913045,-2864997,
002999,天禾股份,6.53,3.9809,2864844,2.343,3634400,-769556,-2864844,
301372,科净源,34.19,1.4239,2857217,5.818,0,2857217,-2857217,
002337,赛象科技,4.77,2.8017,2841291,5.222,3351988,-510697,-2841291,
688601,力芯微,62.9,1.9614,2828231,1.3856,3255408,-427177,-2828231,
002544,普天科技,16.29,0.8045,2812568,1.7838,1519358,1293210,-2812568,
300933,中辰股份,6.84,3.3233,2809728,3.5566,1017670,1792058,-2809728,
688505,复旦张江,8.19,5.9508,2802668,2.4732,0,2802668,-2802668,
603708,家家悦,9.12,1.3333,2802545,6.3912,555997,2246548,-2802545,
300141,和顺电气,10.29,1.3793,2792913,6.0296,1062925,1729988,-2792913,
300968,格林精密,10.01,2.9835,2787610,4.458,1683626,1103984,-2787610,
300459,汤姆猫,3.63,1.3966,2785159,1.1358,3314639,-529480,-2785159,
601799,星宇股份,72.28,-0.687,2774385,1.1486,2663486,110899,-2774385,
300241,瑞丰光电,5.99,0.5034,2759353,3.4674,2778,2756575,-2759353,
000935,四川双马,21.15,-0.4237,2758766,2.7079,-1050365,3809131,-2758766,
600829,人民同泰,10.08,4.7817,2758406,1.5533,1203826,1554580,-2758406,
002356,鹏飞绿能,2.79,3.3333,2747289,5.3543,9451550,-6704261,-2747289,
300197,节能铁汉,1.99,1.0152,2744580,2.3438,0,2744580,-2744580,
002315,焦点科技,24.2,0.4983,2739766,2.3357,2138928,600838,-2739766,
002783,凯龙股份,8.17,5.2835,2737900,2.4472,1153952,1583948,-2737900,
688325,赛微微电,107.87,-1.1183,2733339,5.3044,1206678,1526661,-2733339,
301428,世纪恒通,27.18,2.9156,2730117,6.2062,1633614,1096503,-2730117,
603187,海容冷链,10.86,1.2116,2720834,6.0733,-5509525,8230359,-2720834,
300675,建科院,12.95,3.1051,2719225,11.2133,0,2719225,-2719225,
688109,品茗科技,73.53,-1.302,2711955,4.4678,1574526,1137429,-2711955,
688015,交控科技,16.48,2.4239,2706281,11.8801,1151357,1554924,-2706281,
688050,爱博医疗,38.95,3.3705,2697182,2.3454,-1156660,3853842,-2697182,
300402,宝色股份,15.09,3.1442,2693437,7.2521,1166257,1527180,-2693437,
600525,长园集团,5.08,3.8855,2691808,2.1509,-1046322,3738130,-2691808,
600575,淮河能源,3.24,0.0,2685993,2.6067,5657091,-2971098,-2685993,
301098,金埔园林,8.87,2.781,2678525,4.9129,1771849,906676,-2678525,
002646,天佑德酒,7.05,3.6765,2666570,5.9601,0,2666570,-2666570,
600741,华域汽车,14.8,-0.5376,2665998,1.3147,-1212703,3878701,-2665998,
301325,曼恩斯特,31.78,-1.1201,2660221,3.0268,0,2660221,-2660221,
002420,毅昌科技,6.11,1.495,2660044,6.3349,2571255,88789,-2660044,
301028,鼎熔岩,13.74,2.1561,2659653,4.6352,1235901,1423752,-2659653,
688077,大地熊,27.3,1.487,2652091,4.0546,0,2652091,-2652091,
603138,海量数据,15.74,1.0918,2651530,0.4283,3241358,-589828,-2651530,
601678,滨化股份,6.03,0.5,2648883,0.736,-812555,3461438,-2648883,
000931,中关村,4.63,4.5147,2642942,2.3271,1385817,1257125,-2642942,
300816,艾可蓝,65.24,-1.1964,2640644,1.186,3787195,-1146551,-2640644,
603330,天洋新材,10.19,5.3775,2639603,0.543,-424241,3063844,-2639603,
301267,华厦眼科,15.15,1.8145,2634137,3.7994,1172666,1461471,-2634137,
603703,盛洋科技,10.88,6.25,2625014,1.0185,2576060,48954,-2625014,
300399,天利科技,20.04,2.5064,2614751,2.5966,-891599,3506350,-2614751,
688272,富吉瑞,28.62,2.8756,2607135,7.3565,1352475,1254660,-2607135,
301383,天键股份,24.03,6.9426,2602732,4.0719,-1158726,3761458,-2602732,
000045,深纺织Ａ,11.33,2.2563,2602646,4.2941,0,2602646,-2602646,
301130,西点药业,28.36,4.9593,2588143,1.2503,2541896,46247,-2588143,
600973,宝胜股份,6.16,0.8183,2587861,3.4606,2496592,91269,-2587861,
300993,玉马科技,9.89,3.0208,2577791,8.1473,1173063,1404728,-2577791,
600745,*ST闻泰,16.86,0.7168,2554098,0.7078,-5322554,7876652,-2554098,
603173,福斯达,29.9,1.7353,2553651,8.2137,0,2553651,-2553651,
002201,九鼎新材,10.85,1.9737,2551917,0.3469,-17235938,19787855,-2551917,
603237,五芳斋,15.17,2.4308,2547090,6.585,3231228,-684138,-2547090,
600717,天津港,4.27,0.4706,2544084,2.7759,-4633746,7177830,-2544084,
600548,深高速,8.11,-0.246,2540320,8.9923,710370,1829950,-2540320,
600405,动力源,5.0,0.2004,2539496,9.6011,0,2539496,-2539496,
301560,众捷股份,24.36,2.7848,2539465,6.608,0,2539465,-2539465,
301238,瑞泰新材,16.21,0.3715,2531870,2.6792,-3672751,6204621,-2531870,
300674,宇信科技,16.64,1.7737,2531473,1.0393,-5301457,7832930,-2531473,
603877,太平鸟,11.88,1.1064,2528746,13.7581,0,2528746,-2528746,
002572,索菲亚,7.47,2.3288,2526796,4.0178,462537,2064259,-2526796,
688056,莱伯泰科,43.58,3.0504,2499691,4.9119,-1206222,3705913,-2499691,
300289,利德曼,5.99,3.6332,2498482,4.9096,617015,1881467,-2498482,
600439,ST瑞贝卡,1.9,1.0638,2493873,18.3238,940000,1553873,-2493873,
605296,神农集团,34.23,4.1375,2493142,2.1801,-166647,2659789,-2493142,
002324,普利特,9.21,0.3268,2489830,1.9231,-848816,3338646,-2489830,
301575,艾芬达,25.6,1.3861,2488234,1.5468,-527617,3015851,-2488234,
603657,春光科技,36.49,2.5576,2482372,1.1429,-36693,2519065,-2482372,
603927,中科软,13.9,2.2811,2482044,2.3295,317604,2164440,-2482044,
301179,泽宇智能,20.82,2.2091,2477194,2.0066,1260146,1217048,-2477194,
300625,三雄极光,10.08,3.3846,2475504,8.0899,1134496,1341008,-2475504,
300605,恒锋信息,10.18,2.4145,2469773,7.0025,0,2469773,-2469773,
002728,特一药业,10.14,5.1867,2465623,0.7178,22844730,-20379107,-2465623,
000401,金隅冀东,3.59,2.2792,2456461,6.7727,-635002,3091463,-2456461,
001330,博纳影业,5.56,1.6453,2448935,0.5621,4251891,-1802956,-2448935,
600078,澄星股份,10.36,0.9747,2448722,2.4934,5131368,-2682646,-2448722,
301293,三博脑科,50.44,1.7346,2443766,0.8471,166377,2277389,-2443766,
002663,普邦股份,1.77,2.907,2432455,4.1531,6832656,-4400201,-2432455,
002441,众业达,8.21,1.233,2423699,7.4713,0,2423699,-2423699,
603839,安正时尚,6.94,5.1515,2410551,6.8598,0,2410551,-2410551,
301190,善水科技,20.08,7.841,2407825,1.3064,-1183478,3591303,-2407825,
688217,睿昂基因,25.01,4.732,2405738,6.9071,15661,2390077,-2405738,
301127,武汉天源,17.38,1.4002,2403743,0.7012,15768891,-13365148,-2403743,
002061,浙江交科,3.37,0.8982,2401275,5.9014,423024,1978251,-2401275,
300596,利安隆,40.9,1.2376,2399118,3.48,-5490073,7889191,-2399118,
000848,承德露露,8.17,0.2454,2395955,3.5633,1804803,591152,-2395955,
600135,乐凯胶片,7.93,0.2528,2391497,1.8522,-2187208,4578705,-2391497,
301004,嘉益股份,34.17,2.9217,2383585,7.9242,0,2383585,-2383585,
000548,湖南投资,4.68,2.407,2380996,9.2322,0,2380996,-2380996,
688226,威腾电气,28.79,-0.3116,2360500,2.1738,-2972717,5333217,-2360500,
000778,新兴铸管,3.63,0.554,2358148,1.7311,2213933,144215,-2358148,
000014,沙河股份,10.97,4.9761,2352231,2.2585,5887851,-3535620,-2352231,
301048,金鹰重工,9.09,1.3378,2346328,9.0382,0,2346328,-2346328,
000007,全新好,11.63,2.6478,2345838,3.6505,-1321834,3667672,-2345838,
300921,南凌科技,16.24,1.1838,2343663,1.6776,3132273,-788610,-2343663,
603297,永新光学,115.02,1.7786,2330808,1.7244,5537798,-3206990,-2330808,
688779,五矿新能,7.58,-2.0672,2327187,1.1947,0,2327187,-2327187,
001358,兴欣新材,25.21,2.6466,2324188,3.9547,-2538833,4863021,-2324188,
000563,陕国投Ａ,2.96,0.6803,2323599,2.5342,1323773,999826,-2323599,
300081,ST恒信,3.48,0.578,2313259,9.1651,0,2313259,-2313259,
300641,正丹股份,13.91,1.3848,2313208,4.2553,-407249,2720457,-2313208,
603987,康德莱,7.64,3.9456,2311140,4.9289,1472407,838733,-2311140,
300618,寒锐钴业,32.21,0.6877,2303811,2.6618,-3073775,5377586,-2303811,
300414,中光防雷,11.61,2.2007,2302393,2.0938,1144602,1157791,-2302393,
002692,远程股份,4.33,1.1682,2301079,5.8671,1186543,1114536,-2301079,
000488,ST晨鸣,2.06,3.5176,2294959,7.3912,1288794,1006165,-2294959,
301616,浙江华业,35.31,1.4947,2293556,9.7806,0,2293556,-2293556,
603358,华达科技,46.05,2.9741,2285845,0.6177,3983271,-1697426,-2285845,
002320,海峡股份,6.76,1.1976,2283539,1.1433,6267779,-3984240,-2283539,
301006,迈拓股份,13.55,3.911,2282826,10.6277,1341654,941172,-2282826,
300612,宣亚国际,12.31,2.6689,2273692,2.6491,1106918,1166774,-2273692,
605300,佳禾食品,10.5,5.4217,2270788,3.1192,1077516,1193272,-2270788,
300698,万马科技,28.11,3.6122,2267375,1.9808,1693979,573396,-2267375,
300763,锦浪科技,56.19,-2.1421,2264460,0.3838,10358107,-8093647,-2264460,
688651,盛邦安全,24.23,4.1702,2259833,3.9983,0,2259833,-2259833,
603210,泰鸿万立,13.41,2.6014,2256844,4.5611,0,2256844,-2256844,
002148,北纬科技,6.34,1.44,2243879,4.8674,1547311,696568,-2243879,
600761,安徽合力,15.46,0.0,2238747,2.4011,-430312,2669059,-2238747,
300498,温氏股份,14.92,0.879,2235359,0.5026,29969666,-27734307,-2235359,
605255,天普股份,62.53,2.0565,2234314,5.0311,1348959,885355,-2234314,
688588,凌志软件,9.0,2.5057,2233924,7.6113,0,2233924,-2233924,
603658,安图生物,32.52,1.088,2232471,4.1008,-3240563,5473034,-2232471,
603181,皇马科技,12.8,3.4762,2230560,2.4928,-1142100,3372660,-2230560,
301320,豪江智能,14.1,1.7316,2228852,8.1375,2477962,-249110,-2228852,
301332,德尔玛,7.67,0.9211,2222289,9.7726,0,2222289,-2222289,
300045,华力创通,11.88,1.9742,2218650,1.7722,6498966,-4280316,-2218650,
300825,阿尔特,13.26,1.1442,2218332,0.7471,-14822081,17040413,-2218332,
003019,宸展光电,28.63,3.9579,2210244,1.2514,2073585,136659,-2210244,
603718,*ST海利,3.12,2.9703,2207381,10.121,0,2207381,-2207381,
600955,维远股份,12.6,1.6129,2199829,8.295,0,2199829,-2199829,
600839,四川长虹,6.73,0.4478,2198672,0.928,10569835,-8371163,-2198672,
600556,天下秀,4.67,0.6466,2184348,1.5192,-2995137,5179485,-2184348,
600629,华建集团,16.59,2.0295,2181855,0.6213,-836887,3018742,-2181855,
002931,锋龙股份,41.58,0.6536,2171948,1.2304,757298,1414650,-2171948,
003028,振邦智能,23.77,2.4569,2168323,5.5371,2607630,-439307,-2168323,
603125,常青科技,24.14,1.0042,2155206,3.0881,-431838,2587044,-2155206,
601686,友发集团,5.11,0.5906,2147077,9.8807,719217,1427860,-2147077,
300428,立中集团,19.65,0.9245,2146091,2.0183,215260,1930831,-2146091,
300588,熙菱信息,22.21,1.8807,2144601,2.4603,4819291,-2674690,-2144601,
688358,祥生医疗,28.55,2.8088,2144201,7.6469,1189894,954307,-2144201,
603333,福华尚纬,9.63,2.5559,2143533,2.1949,-1463474,3607007,-2143533,
300753,爱朋医疗,21.25,4.3713,2142101,1.2076,598798,1543303,-2142101,
601990,南京证券,6.7,0.9036,2140874,2.0615,-3945470,6086344,-2140874,
002908,德生科技,7.02,2.6316,2128609,6.0489,0,2128609,-2128609,
603338,浙江鼎力,54.07,-0.1293,2103519,1.3134,2792677,-689158,-2103519,
601007,金陵饭店,6.91,2.2189,2098250,4.6972,0,2098250,-2098250,
000828,东莞控股,10.1,0.0,2096566,5.3266,-1392147,3488713,-2096566,
688092,爱科科技,21.92,2.7661,2096396,13.7199,0,2096396,-2096396,
002105,信隆健康,6.08,2.8765,2078635,4.7113,0,2078635,-2078635,
600229,城市传媒,5.83,1.2153,2077071,2.3169,-3520331,5597402,-2077071,
000708,中信特钢,12.84,-1.2308,2074832,0.987,-6407094,8481926,-2074832,
300119,瑞普生物,17.16,2.3866,2069260,2.5094,0,2069260,-2069260,
301226,祥明智能,32.65,8.2201,2057628,2.1024,-2307792,4365420,-2057628,
300318,博晖创新,5.11,4.499,2056452,4.0722,117070,1939382,-2056452,
600370,*ST三房,1.52,2.7027,2053085,7.5844,526288,1526797,-2053085,
000852,石化机械,5.59,2.381,2052876,2.6363,775427,1277449,-2052876,
002006,精工科技,13.53,1.5766,2051314,2.4879,2922822,-871508,-2051314,
601121,宝地矿业,7.28,1.2517,2048992,3.1601,-241261,2290253,-2048992,
002393,力生制药,14.07,3.532,2037425,4.4505,1479392,558033,-2037425,
002369,卓翼科技,5.77,1.5845,2036574,3.3546,1382086,654488,-2036574,
601033,永兴股份,14.36,-0.1391,2035512,5.0136,0,2035512,-2035512,
300272,开能健康,5.83,3.5524,2030844,4.745,1032468,998376,-2030844,
603132,金徽股份,18.42,1.4876,2029631,2.2872,0,2029631,-2029631,
688376,美埃科技,64.4,-3.3033,2025271,1.8618,1486845,538426,-2025271,
600419,天润乳业,8.81,2.9206,2018897,5.5972,0,2018897,-2018897,
002252,上海莱士,5.0,1.4199,2017576,0.926,7420534,-5402958,-2017576,
000720,新能泰山,4.07,0.4938,2012064,1.172,-175515,2187579,-2012064,
300801,泰和科技,21.94,0.7346,2009793,3.5609,-706550,2716343,-2009793,
002508,老板电器,16.36,-0.183,2009277,1.2193,3519029,-1509752,-2009277,
688691,灿芯股份,65.27,0.3691,1998458,1.0093,-1901344,3899802,-1998458,
001213,中铁特货,3.53,1.1461,1998054,8.2191,773500,1224554,-1998054,
603826,坤彩科技,16.77,1.8215,1995377,1.2004,6078385,-4083008,-1995377,
002763,汇洁股份,7.34,1.3812,1994050,6.7435,1159137,834913,-1994050,
603014,威高血净,31.47,0.7685,1992666,5.6338,0,1992666,-1992666,
002434,万里扬,6.12,3.3784,1989994,0.9442,2105227,-115233,-1989994,
688611,杭州柯林,68.93,-0.9626,1985856,2.2821,-2822595,4808451,-1985856,
600537,*ST亿晶,2.12,0.4739,1978892,5.2076,134308,1844584,-1978892,
301089,拓新药业,23.84,6.5713,1976045,2.1218,424575,1551470,-1976045,
300984,金沃股份,31.96,4.2741,1975791,1.7353,-1274950,3250741,-1975791,
603215,比依股份,14.4,2.4182,1975298,7.0021,0,1975298,-1975298,
600058,五矿发展,9.1,0.9989,1973135,3.8941,-5209844,7182979,-1973135,
600469,风神股份,5.06,1.4028,1971186,5.9018,-1429194,3400380,-1971186,
605577,龙版传媒,16.56,5.3435,1963509,0.2724,-7634273,9597782,-1963509,
002103,广博股份,6.6,1.6949,1962367,5.9538,-1045800,3008167,-1962367,
000678,襄阳轴承,9.02,0.6696,1958757,2.9451,-106318,2065075,-1958757,
601038,一拖股份,14.05,-1.5417,1952135,1.4552,-617000,2569135,-1952135,
001259,利仁科技,48.07,3.5099,1950054,2.4826,-945544,2895598,-1950054,
300616,尚品宅配,10.65,6.1815,1949997,2.2869,-110048,2060045,-1949997,
301113,雅艺科技,17.58,1.913,1943912,6.8909,68337,1875575,-1943912,
603633,徕木股份,6.44,-0.155,1939156,3.6307,-864811,2803967,-1939156,
301696,三瑞智能,95.99,0.0,1939121,1.3243,-2766367,4705488,-1939121,
301000,肇民科技,24.95,1.5466,1929682,1.641,2126519,-196837,-1929682,
603616,韩建河山,5.58,1.4545,1924302,4.6369,0,1924302,-1924302,
603370,华新精科,28.42,2.3407,1920560,2.5898,-962337,2882897,-1920560,
003025,思进智能,12.1,0.8333,1920224,6.819,1288960,631264,-1920224,
688153,唯捷创芯,25.98,1.2076,1914683,2.5976,1279726,634957,-1914683,
603980,吉华集团,8.94,1.3605,1913242,0.3924,4865301,-2952059,-1913242,
301036,双乐股份,21.98,3.1441,1913241,7.322,754130,1159111,-1913241,
301060,兰卫医学,11.81,7.4613,1911264,0.599,1378154,533110,-1911264,
002697,红旗连锁,4.75,1.4957,1909538,2.4041,-776830,2686368,-1909538,
301160,翔楼新材,42.65,1.596,1900991,1.2774,-1105150,3006141,-1900991,
605056,咸亨国际,13.82,2.5223,1899993,2.2411,0,1899993,-1899993,
002737,葵花药业,11.51,2.3111,1897025,2.8092,2810694,-913669,-1897025,
300713,英可瑞,13.7,7.1149,1893591,2.1339,-348831,2242422,-1893591,
300075,数字政通,10.49,1.1572,1893446,2.7283,2855608,-962162,-1893446,
600616,金枫酒业,5.1,4.0816,1886718,0.9155,1058102,828616,-1886718,
002096,易普力,9.4,2.6201,1884484,2.7881,3047526,-1163042,-1884484,
000521,长虹美菱,4.45,0.4515,1881777,5.1429,-1134959,3016736,-1881777,
600117,西宁特钢,2.21,0.9132,1877508,6.7174,69718,1807790,-1877508,
301356,天振股份,19.58,3.3791,1876335,7.5506,0,1876335,-1876335,
688737,中自科技,17.11,0.7656,1872629,7.8583,0,1872629,-1872629,
605377,华旺科技,8.24,1.7284,1872605,2.8555,2617404,-744799,-1872605,
