code,name,price,pct,amount,turnover,mktcap,float_cap,main_net,main_pct,xl_net,l_net,m_net,s_net
600475,华光环能,15.22,2.3537,105550000.0,0.74,14473000000.0,14351000000.0,9477408,8.9791,3333544,6143864,-9477408,
601568,北元化工,3.7,1.6484,56710000.0,0.39,14697000000.0,14697000000.0,9472622,16.7036,6001746,3470876,-9472622,
600248,陕建股份,2.88,1.0526,48330000.0,0.46,10696000000.0,10673000000.0,9471777,19.5981,2707319,6764458,-9471777,
600375,汉马科技,3.73,1.3587,70770000.0,1.3,5979000000.0,5456000000.0,9440712,13.34,8663566,777146,-9440712,
000839,国安股份,2.91,3.1915,381550000.0,3.36,11407000000.0,11407000000.0,9402361,2.4643,19960528,-10558167,-9402361,
301518,长华化学,26.34,14.5217,199000000.0,13.25,3832000000.0,1547000000.0,9390473,4.7188,4091509,5298964,-9390473,
603885,吉祥航空,10.15,0.495,129440000.0,0.59,22015000000.0,22015000000.0,9380821,7.2472,5995865,3384956,-9380821,
601001,晋控煤业,17.61,4.7591,424160000.0,1.46,29474000000.0,29474000000.0,9375568,2.2104,-1267273,10642841,-9375568,
601669,中国电建,4.64,0.6508,277610000.0,0.46,79929000000.0,60652000000.0,9370676,3.3755,7379415,1991261,-9370676,
601777,千里科技,7.8,0.0,145910000.0,0.41,35265000000.0,35265000000.0,9352305,6.4096,137749,9214556,-9352305,
000799,酒鬼酒,37.84,1.5566,203490000.0,1.67,12295000000.0,12294000000.0,9352254,4.5959,1761606,7590648,-9352254,
002057,中钢天源,9.12,1.8994,130200000.0,1.9,6875000000.0,6870000000.0,9306455,7.1478,5162334,4144121,-9306455,
300842,帝科股份,64.65,0.1394,243280000.0,2.9,9392000000.0,8357000000.0,9274567,3.8123,-9673317,18947884,-9274567,
000813,德展健康,3.36,3.3846,148110000.0,2.12,7046000000.0,7045000000.0,9242677,6.2404,9033611,209066,-9242677,
603369,今世缘,28.59,3.027,332520000.0,0.94,35646000000.0,35646000000.0,9214251,2.771,-5712780,14927031,-9214251,
600825,新华传媒,5.84,9.9812,14520000.0,0.24,6102000000.0,6102000000.0,9181998,63.2369,11463686,-2281688,-9181998,
002695,煌上煌,10.6,-1.8519,104850000.0,1.93,5932000000.0,5421000000.0,9165031,8.7411,38655,9126376,-9165031,
603699,纽威股份,43.57,-3.0053,202450000.0,0.6,33779000000.0,33182000000.0,9141741,4.5156,-7006621,16148362,-9141741,
000969,安泰科技,17.48,1.2746,287270000.0,1.58,18363000000.0,18193000000.0,9137290,3.1807,4581838,4555452,-9137290,
002370,亚太药业,5.44,4.0153,115310000.0,2.87,4056000000.0,4056000000.0,9133049,7.9204,4531390,4601659,-9133049,
002221,东华能源,5.82,3.5587,103600000.0,1.23,9173000000.0,8503000000.0,9130726,8.8134,102775,9027951,-9130726,
001212,中旗新材,38.31,0.8689,420500000.0,6.12,7699000000.0,6920000000.0,9116705,2.1681,-2266942,11383647,-9116705,
601992,金隅集团,1.43,2.1429,132970000.0,1.12,15269000000.0,11918000000.0,9112064,6.8527,4282393,4829671,-9112064,
002449,国星光电,6.72,2.439,91110000.0,2.21,4156000000.0,4156000000.0,9099612,9.9875,1085770,8013842,-9099612,
600388,紫金龙净,17.7,1.4327,141260000.0,0.63,24998000000.0,22480000000.0,9098639,6.4411,-1386718,10485357,-9098639,
600862,中航高科,18.3,1.7798,208600000.0,0.82,25493000000.0,25493000000.0,9096792,4.3609,6457560,2639232,-9096792,
002519,银河电子,6.16,0.9836,364420000.0,5.3,6939000000.0,6920000000.0,9082332,2.4923,11487862,-2405530,-9082332,
300626,华瑞股份,29.78,3.1163,166020000.0,3.08,5360000000.0,5357000000.0,9079550,5.4689,2482339,6597211,-9079550,
600477,杭萧钢构,2.47,2.0661,72290000.0,1.25,5827000000.0,5827000000.0,9062384,12.5362,2707162,6355222,-9062384,
300696,爱乐达,21.65,6.6502,212290000.0,3.61,6370000000.0,5930000000.0,9050885,4.2635,-1958512,11009397,-9050885,
002177,御银股份,5.79,2.8419,135510000.0,3.47,4407000000.0,3955000000.0,9033688,6.6664,8520640,513048,-9033688,
300559,佳发教育,13.31,4.7207,139430000.0,3.44,5318000000.0,4141000000.0,9032391,6.4781,-938400,9970791,-9032391,
002926,华西证券,8.39,2.442,181690000.0,0.83,22024000000.0,22024000000.0,8998882,4.9529,11901298,-2902416,-8998882,
600863,华能蒙电,4.75,0.4228,243370000.0,0.73,37217000000.0,33551000000.0,8994056,3.6956,8614454,379602,-8994056,
002217,ST合力泰,1.65,1.8519,325560000.0,2.75,12341000000.0,12011000000.0,8991110,2.7617,9537523,-546413,-8991110,
688365,光云科技,14.66,2.9494,164840000.0,2.63,6249000000.0,6249000000.0,8979139,5.4472,3146233,5832906,-8979139,
600033,福建高速,3.63,-1.0899,116690000.0,1.17,9962000000.0,9962000000.0,8967225,7.6847,4104228,4862997,-8967225,
600426,华鲁恒升,20.53,5.4443,1306300000.0,2.35,56456000000.0,56449000000.0,8951687,0.6853,31801437,-22849750,-8951687,
300580,贝斯特,18.7,1.41,163760000.0,1.85,9393000000.0,8837000000.0,8945701,5.4627,5121755,3823946,-8945701,
603207,小方制药,25.07,3.7666,129270000.0,9.55,4056000000.0,1369000000.0,8929375,6.9075,3265558,5663817,-8929375,
002139,拓邦股份,9.7,0.8316,116840000.0,1.13,12094000000.0,10390000000.0,8919717,7.6341,3214594,5705123,-8919717,
301207,华兰疫苗,19.01,3.4276,224230000.0,1.98,11426000000.0,11418000000.0,8916106,3.9763,4471910,4444196,-8916106,
300673,佩蒂股份,15.28,2.5503,94470000.0,3.9,3779000000.0,2452000000.0,8904881,9.4261,2732497,6172384,-8904881,
600734,*ST实达,2.0,3.6269,111590000.0,2.6,4357000000.0,4356000000.0,8902637,7.978,0,8902637,-8902637,
300348,长亮科技,9.67,3.0917,151720000.0,2.17,7856000000.0,7063000000.0,8891129,5.8602,1057336,7833793,-8891129,
300251,光线传媒,11.22,1.2635,314380000.0,1.02,32915000000.0,30890000000.0,8883363,2.8257,-573301,9456664,-8883363,
002351,漫步者,10.15,1.5,65650000.0,1.24,9024000000.0,5354000000.0,8878843,13.5245,4061192,4817651,-8878843,
001222,源飞宠物,16.24,5.867,130410000.0,7.29,3100000000.0,1835000000.0,8867996,6.8001,1770872,7097124,-8867996,
601375,中原证券,4.04,1.5075,163950000.0,1.18,18757000000.0,13928000000.0,8863493,5.4062,9210006,-346513,-8863493,
002788,鹭燕医药,11.47,3.3333,175760000.0,4.05,4456000000.0,4380000000.0,8853136,5.0371,6286063,2567073,-8853136,
002780,三夫户外,14.92,5.8156,216410000.0,11.17,2467000000.0,1978000000.0,8805248,4.0688,6008617,2796631,-8805248,
301012,扬电科技,23.12,1.985,158400000.0,3.46,4554000000.0,4554000000.0,8798330,5.5545,448864,8349466,-8798330,
300271,华宇软件,5.94,6.2612,211550000.0,4.46,4822000000.0,4777000000.0,8794739,4.1573,10992346,-2197607,-8794739,
600962,国投中鲁,27.03,2.7366,157080000.0,2.25,7088000000.0,7088000000.0,8792257,5.5973,3673299,5118958,-8792257,
600558,大西洋,4.92,3.3613,102740000.0,2.34,4416000000.0,4416000000.0,8780102,8.5459,5263615,3516487,-8780102,
600559,老白干酒,11.18,1.3599,104920000.0,1.03,10227000000.0,10227000000.0,8778186,8.3666,-609,8778795,-8778186,
300575,中旗股份,6.35,5.6572,249510000.0,11.71,3039000000.0,2199000000.0,8770872,3.5152,5286798,3484074,-8770872,
301211,亨迪药业,12.62,6.5878,202730000.0,3.92,5270000000.0,5270000000.0,8767274,4.3246,887088,7880186,-8767274,
603039,泛微网络,36.09,0.3894,247860000.0,2.23,11103000000.0,11103000000.0,8756611,3.5329,-2629579,11386190,-8756611,
002215,诺普信,10.04,3.8263,304510000.0,3.84,10083000000.0,8113000000.0,8750600,2.8737,-9867600,18618200,-8750600,
603126,中材节能,6.37,2.0833,39130000.0,1.02,3889000000.0,3889000000.0,8744386,22.347,9275082,-530696,-8744386,
002209,达意隆,13.43,3.3077,66340000.0,3.15,2747000000.0,2120000000.0,8742211,13.1779,101789,8640422,-8742211,
601888,中国中免,52.23,0.4423,673260000.0,0.66,108523000000.0,101978000000.0,8739992,1.2982,12059450,-3319458,-8739992,
002416,爱施德,9.37,4.1111,206490000.0,1.82,11612000000.0,11462000000.0,8736436,4.2309,2100612,6635824,-8736436,
002865,钧达股份,38.8,0.8578,253140000.0,2.86,12077000000.0,8878000000.0,8728507,3.4481,5652381,3076126,-8728507,
688480,赛恩斯,69.85,0.3592,71140000.0,1.05,6782000000.0,6782000000.0,8686417,12.2103,-1611626,10298043,-8686417,
301256,华融化学,10.36,5.3917,94910000.0,1.93,4973000000.0,4973000000.0,8655034,9.1192,221287,8433747,-8655034,
600998,九州通,5.01,0.2,191020000.0,0.76,25263000000.0,25263000000.0,8649858,4.5282,15005289,-6355431,-8649858,
600968,海油发展,4.01,1.519,130040000.0,0.32,40762000000.0,40762000000.0,8623842,6.6317,149980,8473862,-8623842,
600977,中国电影,13.53,4.6404,840940000.0,3.37,25261000000.0,25261000000.0,8602803,1.023,31956225,-23353422,-8602803,
300482,万孚生物,16.53,4.2245,105510000.0,1.51,7739000000.0,7096000000.0,8586056,8.1377,1518962,7067094,-8586056,
002639,雪人集团,14.2,0.7092,1258440000.0,13.35,11068000000.0,9373000000.0,8559306,0.6802,360016,8199290,-8559306,
301317,鑫磊股份,51.82,1.3693,144410000.0,5.33,8146000000.0,2705000000.0,8494726,5.8824,9559183,-1064457,-8494726,
600298,安琪酵母,39.15,-1.6332,279140000.0,0.83,33975000000.0,33695000000.0,8490944,3.0418,157336,8333608,-8490944,
300070,碧水源,3.41,1.4881,106700000.0,0.9,12359000000.0,11859000000.0,8484194,7.9514,9154550,-670356,-8484194,
000650,仁和药业,5.33,2.8958,137800000.0,1.96,7462000000.0,7096000000.0,8482860,6.1559,14676589,-6193729,-8482860,
300957,贝泰妮,32.56,3.0706,284210000.0,2.09,13792000000.0,13792000000.0,8474401,2.9817,-3181769,11656170,-8474401,
002701,奥瑞金,4.41,0.6849,75450000.0,0.67,11289000000.0,11278000000.0,8453378,11.2039,-127794,8581172,-8453378,
002675,东诚药业,12.76,2.3256,93110000.0,0.99,10522000000.0,9486000000.0,8431492,9.0554,2789485,5642007,-8431492,
002806,华锋股份,15.67,4.3276,259570000.0,9.98,3330000000.0,2613000000.0,8391874,3.233,578453,7813421,-8391874,
600626,申达股份,3.89,5.7065,107510000.0,2.12,5138000000.0,5138000000.0,8353860,7.7703,2111997,6241863,-8353860,
002058,紫竹高科,17.87,6.0534,106260000.0,4.12,2563000000.0,2562000000.0,8347420,7.8557,759690,7587730,-8347420,
601226,华电科工,6.92,5.3272,152600000.0,1.94,8043000000.0,8043000000.0,8345499,5.4689,658802,7686697,-8345499,
601112,振石股份,17.17,1.0,219840000.0,7.08,29882000000.0,3138000000.0,8313592,3.7817,2619359,5694233,-8313592,
688698,伟创电气,44.28,2.2633,201190000.0,2.1,9522000000.0,9522000000.0,8266993,4.109,-4416638,12683631,-8266993,
301468,博盈特焊,33.54,4.4209,160450000.0,4.94,5673000000.0,3270000000.0,8245206,5.1388,4307403,3937803,-8245206,
600570,恒生电子,20.4,1.2407,293060000.0,0.76,38630000000.0,38630000000.0,8235256,2.8101,-6576781,14812037,-8235256,
603883,老百姓,12.88,2.2222,101500000.0,1.05,9775000000.0,9775000000.0,8218111,8.0967,3786988,4431123,-8218111,
300562,乐心股份,17.49,2.9429,233770000.0,8.07,3829000000.0,2926000000.0,8197467,3.5066,-2167288,10364755,-8197467,
003001,中岩大地,20.88,4.4,611040000.0,26.23,3645000000.0,2388000000.0,8183397,1.3393,-7688715,15872112,-8183397,
000008,神州高铁,2.44,1.6667,72540000.0,1.1,6628000000.0,6628000000.0,8182703,11.2803,-4454640,12637343,-8182703,
600576,祥源文旅,5.47,1.4842,47410000.0,1.32,5768000000.0,3612000000.0,8104605,17.0947,5391946,2712659,-8104605,
000927,中国铁物,2.5,0.8065,92780000.0,0.62,15126000000.0,15126000000.0,8085200,8.7144,2309553,5775647,-8085200,
301218,华是科技,45.97,3.3731,336390000.0,10.21,5242000000.0,3296000000.0,8083323,2.403,8084382,-1059,-8083323,
002304,洋河股份,38.4,0.8933,129690000.0,0.22,57847000000.0,57846000000.0,8070992,6.2233,1758010,6312982,-8070992,
603300,海南华铁,4.71,1.5086,117550000.0,1.26,9416000000.0,9416000000.0,8062305,6.8586,9440046,-1377741,-8062305,
603099,长白山,42.28,7.6923,884820000.0,7.83,11515000000.0,11515000000.0,8058811,0.9108,7374285,684526,-8058811,
301155,海力风电,43.09,2.3759,322620000.0,5.97,9367000000.0,5366000000.0,8052588,2.496,4557019,3495569,-8052588,
300389,艾比森,13.53,6.2844,166110000.0,4.55,4994000000.0,3714000000.0,8041109,4.8408,2632601,5408508,-8041109,
002500,山西证券,5.27,1.1516,101870000.0,0.54,18918000000.0,18918000000.0,8032318,7.8849,5155709,2876609,-8032318,
688004,博汇科技,33.93,-3.7993,500020000.0,18.82,2717000000.0,2717000000.0,8015498,1.603,-28265687,36281185,-8015498,
603897,长城科技,30.89,0.7173,284830000.0,4.48,6377000000.0,6377000000.0,7979015,2.8013,-7265714,15244729,-7979015,
002546,新联电子,7.65,0.5256,68710000.0,1.12,6380000000.0,6129000000.0,7968055,11.5966,-469145,8437200,-7968055,
600100,同方股份,6.88,1.1765,114520000.0,0.5,23050000000.0,23050000000.0,7964502,6.9547,6269824,1694678,-7964502,
603001,奥康国际,11.47,9.9712,322960000.0,7.12,4599000000.0,4599000000.0,7961830,2.4653,32051413,-24089583,-7961830,
600022,山东钢铁,1.32,0.7634,97760000.0,0.7,14122000000.0,14122000000.0,7953569,8.1358,10000965,-2047396,-7953569,
300717,华信新材,19.48,9.2541,114690000.0,5.9,2002000000.0,1984000000.0,7950258,6.932,-4785819,12736077,-7950258,
001386,马可波罗,16.37,2.6332,71310000.0,4.11,19561000000.0,1760000000.0,7938135,11.1319,6533992,1404143,-7938135,
003009,中天火箭,48.28,0.3742,124180000.0,1.56,7953000000.0,7951000000.0,7932945,6.3883,2483410,5449535,-7932945,
688228,开普云,82.84,3.6796,122620000.0,2.22,5596000000.0,5596000000.0,7916521,6.4561,920201,6996320,-7916521,
002020,京新药业,11.75,3.0702,208000000.0,2.46,10117000000.0,8507000000.0,7885040,3.7909,12461724,-4576684,-7885040,
002415,海康威视,32.58,-1.0929,1883390000.0,0.64,298592000000.0,294722000000.0,7879194,0.4184,-132437494,140316688,-7879194,
688808,联讯仪器,2339.1,-5.2229,2791370000.0,6.13,240148000000.0,45136000000.0,7864736,0.2818,-168746848,176611584,-7864736,
600482,中国动力,35.55,4.7128,686970000.0,0.86,80636000000.0,80636000000.0,7858531,1.1439,-5302146,13160677,-7858531,
002380,科远智慧,27.35,1.9001,90250000.0,2.33,6564000000.0,3889000000.0,7853367,8.7018,1029462,6823905,-7853367,
002940,昂利康,23.76,2.5907,189100000.0,4.32,4793000000.0,4388000000.0,7835712,4.1437,-314894,8150606,-7835712,
000158,常山北明,13.15,2.7344,550290000.0,2.64,21022000000.0,20917000000.0,7833781,1.4236,9648369,-1814588,-7833781,
002208,合肥城建,10.38,3.5928,370170000.0,4.5,8338000000.0,8336000000.0,7832991,2.1161,-5527474,13360465,-7832991,
600156,华升股份,9.27,3.5754,280850000.0,7.68,3728000000.0,3728000000.0,7830818,2.7883,3098237,4732581,-7830818,
300043,星辉娱乐,4.47,1.1312,100450000.0,1.81,5562000000.0,5559000000.0,7825394,7.7903,6397112,1428282,-7825394,
300947,德必集团,15.61,8.2524,102710000.0,4.5,2359000000.0,2358000000.0,7825394,7.6189,2487857,5337537,-7825394,
600787,中储股份,4.63,1.5351,76180000.0,0.76,10047000000.0,10047000000.0,7813527,10.2567,4903343,2910184,-7813527,
002067,景兴纸业,4.19,2.445,119930000.0,2.15,6180000000.0,5605000000.0,7804099,6.5072,3843534,3960565,-7804099,
300551,古鳌科技,11.66,4.0143,99490000.0,2.66,3965000000.0,3817000000.0,7791773,7.8317,5097166,2694607,-7791773,
600715,文投控股,1.65,1.227,53010000.0,1.13,6699000000.0,4723000000.0,7772565,14.6625,-627864,8400429,-7772565,
002440,闰土股份,12.44,2.6403,498310000.0,4.25,13983000000.0,11773000000.0,7758871,1.557,-11896117,19654988,-7758871,
603367,辰欣药业,14.46,4.0288,134270000.0,2.07,6547000000.0,6547000000.0,7754808,5.7755,1405716,6349092,-7754808,
000895,双汇发展,23.26,-0.1288,213690000.0,0.27,80588000000.0,80578000000.0,7742951,3.6235,-1952424,9695375,-7742951,
300781,因赛集团,27.3,3.2136,148450000.0,4.52,4482000000.0,3307000000.0,7741889,5.2151,2958455,4783434,-7741889,
300490,华自科技,11.06,2.6927,161880000.0,3.77,4409000000.0,4345000000.0,7720748,4.7694,2988600,4732148,-7720748,
000058,深赛格,7.3,3.8407,76120000.0,1.08,8988000000.0,7189000000.0,7709094,10.1276,-421550,8130644,-7709094,
600057,厦门象屿,6.15,1.318,113340000.0,0.88,17460000000.0,12869000000.0,7695634,6.7899,4633205,3062429,-7695634,
601825,沪农商行,8.82,0.8,141220000.0,0.17,85064000000.0,83193000000.0,7678791,5.4375,-729358,8408149,-7678791,
688602,康鹏科技,6.97,1.7518,35350000.0,0.98,3620000000.0,3620000000.0,7675901,21.714,0,7675901,-7675901,
600976,健民集团,27.58,4.3116,68970000.0,1.65,4231000000.0,4228000000.0,7642047,11.0802,5147994,2494053,-7642047,
601179,中国西电,12.37,1.1447,635970000.0,1.01,63407000000.0,63407000000.0,7616564,1.1976,28851951,-21235387,-7616564,
300840,酷特智能,20.08,2.9744,318430000.0,9.18,4819000000.0,3565000000.0,7612074,2.3905,578783,7033291,-7612074,
601595,上海电影,24.1,-1.6728,394460000.0,3.75,10802000000.0,10802000000.0,7574549,1.9202,10675282,-3100733,-7574549,
001331,胜通能源,46.16,2.8979,321270000.0,2.43,18891000000.0,13194000000.0,7566248,2.3551,-26708307,34274555,-7566248,
603008,ST喜临门,10.11,6.9841,192250000.0,5.17,3723000000.0,3723000000.0,7560879,3.9328,2005454,5555425,-7560879,
603286,日盈电子,44.91,1.6523,139960000.0,2.64,5299000000.0,5249000000.0,7560570,5.402,1176842,6383728,-7560570,
600009,上海机场,22.91,1.0141,111660000.0,0.2,57007000000.0,56822000000.0,7559343,6.77,5739976,1819367,-7559343,
000552,甘肃能化,2.53,2.8455,181540000.0,1.95,13540000000.0,9426000000.0,7528187,4.1468,-7494883,15023070,-7528187,
688368,晶丰明源,146.85,-1.443,550300000.0,2.95,29929000000.0,18643000000.0,7498141,1.3626,-14668221,22166362,-7498141,
603858,步长制药,14.77,1.6518,74840000.0,0.48,15576000000.0,15576000000.0,7494438,10.0139,-2308939,9803377,-7494438,
600969,郴电国际,10.32,4.6653,134210000.0,3.56,3819000000.0,3819000000.0,7478282,5.5721,3987634,3490648,-7478282,
000906,浙商中拓,6.23,1.3008,59240000.0,1.36,4421000000.0,4384000000.0,7473084,12.6149,1248000,6225084,-7473084,
301315,威士顿,42.8,9.9127,202420000.0,6.06,3766000000.0,3458000000.0,7439932,3.6755,7485761,-45829,-7439932,
603882,金域医学,28.76,2.6776,370910000.0,2.83,13323000000.0,13173000000.0,7437569,2.0052,5182756,2254813,-7437569,
301286,侨源股份,48.38,3.354,102020000.0,1.32,19357000000.0,7803000000.0,7433477,7.2863,8085907,-652430,-7433477,
002773,康弘药业,20.4,4.3478,211130000.0,1.52,18795000000.0,14012000000.0,7394979,3.5026,8672583,-1277604,-7394979,
600258,首旅酒店,11.42,0.6167,149930000.0,1.18,12752000000.0,12752000000.0,7374049,4.9183,3053745,4320304,-7374049,
301209,联合化学,62.62,1.7384,178150000.0,2.14,9819000000.0,8388000000.0,7372951,4.1386,4968951,2404000,-7372951,
301262,海看股份,20.41,1.7955,215920000.0,8.71,8511000000.0,2492000000.0,7360608,3.409,-13484071,20844679,-7360608,
300193,佳士科技,8.0,2.5641,32280000.0,0.97,3810000000.0,3345000000.0,7349744,22.7687,1597273,5752471,-7349744,
002840,华统股份,8.41,4.3424,188310000.0,2.84,6746000000.0,6698000000.0,7337321,3.8964,3762204,3575117,-7337321,
605228,XD神通科,11.3,6.0038,111190000.0,2.1,5420000000.0,5392000000.0,7284693,6.5516,3463842,3820851,-7284693,
601077,渝农商行,6.59,0.9188,401260000.0,0.69,74843000000.0,58244000000.0,7243231,1.8051,38558872,-31315641,-7243231,
000966,长源电力,4.06,0.0,97130000.0,0.69,14133000000.0,14133000000.0,7218386,7.4317,830938,6387448,-7218386,
000623,吉林敖东,17.75,1.082,154290000.0,0.73,21227000000.0,21141000000.0,7216970,4.6775,7561311,-344341,-7216970,
688234,天岳先进,106.38,-0.8574,770210000.0,1.68,51554000000.0,45713000000.0,7215203,0.9368,10710871,-3495668,-7215203,
000837,秦川机床,9.83,1.5496,135330000.0,1.37,10058000000.0,9903000000.0,7202740,5.3224,1439582,5763158,-7202740,
600072,中船科技,9.06,1.5695,159440000.0,1.63,13596000000.0,9815000000.0,7193612,4.5118,-2935095,10128707,-7193612,
