,品牌价,上金所,溢价,溢价率%
2026-08-17,1333.0,952.44,380.55999999999995,39.9563227079921
2026-08-18,1338.0,955.16,382.84000000000003,40.08124293312116
2026-08-19,1313.0,945.22,367.78,38.909460231480494
2026-08-20,1359.0,968.14,390.86,40.37226021030016
2026-08-21,1365.0,983.56,381.44000000000005,38.78156899426573
2026-08-24,1390.0,1004.21,385.78999999999996,38.417263321416826
2026-08-25,1408.0,1000.0,408.0,40.8
2026-08-26,1400.0,1000.68,399.32000000000005,39.90486469200944
2026-08-27,1392.0,992.29,399.71000000000004,40.28157091172944
2026-08-28,1381.0,995.05,385.95000000000005,38.78699562836039
2026-08-31,1340.0,962.0,378.0,39.2931392931393
2026-09-01,1338.0,957.92,380.08000000000004,39.677634875563726
2026-09-02,1302.0,937.5,364.5,38.879999999999995
2026-09-03,1327.0,957.5,369.5,38.590078328981726
2026-09-04,1349.0,965.95,383.04999999999995,39.65526165950618
2026-09-07,1326.0,949.6,376.4,39.637742207245154
2026-09-08,1336.0,951.52,384.48,40.40692786278796
2026-09-09,1317.0,951.77,365.23,38.37376677138384
2026-09-10,1328.0,952.99,375.01,39.35088510897281
2026-09-11,1304.0,939.54,364.46000000000004,38.791323413585374
2026-09-14,1307.0,932.8,374.20000000000005,40.115780445969136
2026-09-15,1296.0,928.17,367.83000000000004,39.62959371666829
2026-09-16,1295.0,936.75,358.25,38.24392847611423
2026-09-17,1299.0,934.81,364.19000000000005,38.958718884051315
2026-09-18,1314.0,947.09,366.90999999999997,38.74077437202377
